data_source,platform,address_id,city,neighborhood,zone_type,lat,lon,product_name,item_price_mxn,delivery_fee_mxn,service_fee_mxn,total_checkout_mxn,eta_minutes,promotions_visible,store_available,scraped_at
synthetic_demo,uber_eats,MX_AGS_01,Aguascalientes,Centro,urban_secondary,21.885,-102.291,Coca-Cola 600ml,120.43,39.16,10.04,157.63,39,Cupón zona,True,2026-04-01T01:51:10Z
synthetic_demo,uber_eats,MX_AGS_01,Aguascalientes,Centro,urban_secondary,21.885,-102.291,McNuggets 10 piezas,176.32,22.59,14.16,213.07,39,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_AGS_01,Aguascalientes,Centro,urban_secondary,21.885,-102.291,Combo Big Mac,122.96,15.26,4.74,137.96,34,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_AGS_01,Aguascalientes,Centro,urban_secondary,21.885,-102.291,Coca-Cola 600ml,162.49,31.89,12.85,195.23,33,Descuento primera orden,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_AGS_01,Aguascalientes,Centro,urban_secondary,21.885,-102.291,McNuggets 10 piezas,104.37,16.99,12.33,133.69,29,Envío gratis pedido mínimo,True,2026-04-01T01:51:10Z
synthetic_demo,rappi,MX_VER_01,Veracruz,Centro,coastal,19.173,-96.134,Combo Big Mac,97.31,15.5,17.91,125.72,37,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,rappi,MX_VER_01,Veracruz,Centro,coastal,19.173,-96.134,Coca-Cola 600ml,186.7,31.09,13.08,230.87,29,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,rappi,MX_VER_01,Veracruz,Centro,coastal,19.173,-96.134,McNuggets 10 piezas,126.97,34.91,15.87,177.75,22,Envío gratis pedido mínimo,True,2026-04-01T01:51:10Z
synthetic_demo,uber_eats,MX_VER_01,Veracruz,Centro,coastal,19.173,-96.134,Combo Big Mac,182.39,20.8,11.9,215.09,38,Envío gratis pedido mínimo,True,2026-04-01T01:51:10Z
synthetic_demo,uber_eats,MX_VER_01,Veracruz,Centro,coastal,19.173,-96.134,Coca-Cola 600ml,167.58,29.45,13.67,205.7,50,Envío gratis pedido mínimo,True,2026-04-01T01:51:10Z
synthetic_demo,uber_eats,MX_VER_01,Veracruz,Centro,coastal,19.173,-96.134,McNuggets 10 piezas,96.25,35.77,10.82,142.84,34,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_VER_01,Veracruz,Centro,coastal,19.173,-96.134,Combo Big Mac,130.47,31.22,6.11,167.8,52,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_VER_01,Veracruz,Centro,coastal,19.173,-96.134,Coca-Cola 600ml,175.47,37.29,6.83,219.59,38,2x1 en bebidas,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_VER_01,Veracruz,Centro,coastal,19.173,-96.134,McNuggets 10 piezas,128.92,26.85,12.89,163.66,45,Descuento primera orden,True,2026-04-01T01:51:10Z
synthetic_demo,rappi,MX_HMO_01,Hermosillo,Centro,urban_secondary,29.089,-110.961,Combo Big Mac,107.57,42.12,16.25,153.94,42,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,rappi,MX_HMO_01,Hermosillo,Centro,urban_secondary,29.089,-110.961,Coca-Cola 600ml,172.75,15.69,17.73,194.17,31,2x1 en bebidas,True,2026-04-01T01:51:10Z
synthetic_demo,rappi,MX_HMO_01,Hermosillo,Centro,urban_secondary,29.089,-110.961,McNuggets 10 piezas,137.15,24.57,12.91,169.63,37,Envío gratis pedido mínimo,True,2026-04-01T01:51:10Z
synthetic_demo,uber_eats,MX_HMO_01,Hermosillo,Centro,urban_secondary,29.089,-110.961,Combo Big Mac,188.54,26.71,6.95,222.2,33,Envío gratis pedido mínimo,True,2026-04-01T01:51:10Z
synthetic_demo,uber_eats,MX_HMO_01,Hermosillo,Centro,urban_secondary,29.089,-110.961,Coca-Cola 600ml,111.29,32.69,8.66,152.64,49,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,uber_eats,MX_HMO_01,Hermosillo,Centro,urban_secondary,29.089,-110.961,McNuggets 10 piezas,170.35,38.12,7.93,216.4,29,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_HMO_01,Hermosillo,Centro,urban_secondary,29.089,-110.961,Combo Big Mac,137.59,20.05,4.92,162.56,38,Cupón zona,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_HMO_01,Hermosillo,Centro,urban_secondary,29.089,-110.961,Coca-Cola 600ml,140.21,16.12,7.29,163.62,32,Descuento primera orden,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_HMO_01,Hermosillo,Centro,urban_secondary,29.089,-110.961,McNuggets 10 piezas,179.61,39.19,15.64,234.44,51,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,rappi,MX_CUL_01,Culiacán,Centro,urban_secondary,24.806,-107.394,Combo Big Mac,127.96,31.59,6.26,153.81,43,2x1 en bebidas,True,2026-04-01T01:51:10Z
synthetic_demo,rappi,MX_CUL_01,Culiacán,Centro,urban_secondary,24.806,-107.394,Coca-Cola 600ml,113.76,22.6,7.08,143.44,44,Envío gratis pedido mínimo,True,2026-04-01T01:51:10Z
synthetic_demo,rappi,MX_CUL_01,Culiacán,Centro,urban_secondary,24.806,-107.394,McNuggets 10 piezas,127.1,26.14,10.26,163.5,41,Descuento primera orden,True,2026-04-01T01:51:10Z
synthetic_demo,uber_eats,MX_CUL_01,Culiacán,Centro,urban_secondary,24.806,-107.394,Combo Big Mac,189.15,17.13,15.32,216.6,25,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,uber_eats,MX_CUL_01,Culiacán,Centro,urban_secondary,24.806,-107.394,Coca-Cola 600ml,112.95,25.21,9.98,148.14,30,2x1 en bebidas,True,2026-04-01T01:51:10Z
synthetic_demo,uber_eats,MX_CUL_01,Culiacán,Centro,urban_secondary,24.806,-107.394,McNuggets 10 piezas,182.46,23.17,10.95,211.58,30,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_CUL_01,Culiacán,Centro,urban_secondary,24.806,-107.394,Combo Big Mac,183.33,36.64,13.29,233.26,39,Envío gratis pedido mínimo,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_CUL_01,Culiacán,Centro,urban_secondary,24.806,-107.394,Coca-Cola 600ml,144.2,24.67,5.91,174.78,28,Cupón zona,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_CUL_01,Culiacán,Centro,urban_secondary,24.806,-107.394,McNuggets 10 piezas,184.61,17.52,10.74,200.87,30,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,rappi,MX_CHH_01,Chihuahua,Centro,urban_secondary,28.632,-106.069,Combo Big Mac,109.03,42.51,9.18,148.72,37,Envío gratis pedido mínimo,True,2026-04-01T01:51:10Z
synthetic_demo,rappi,MX_CHH_01,Chihuahua,Centro,urban_secondary,28.632,-106.069,Coca-Cola 600ml,151.15,20.62,17.85,189.62,43,2x1 en bebidas,True,2026-04-01T01:51:10Z
synthetic_demo,rappi,MX_CHH_01,Chihuahua,Centro,urban_secondary,28.632,-106.069,McNuggets 10 piezas,112.49,42.62,9.44,159.55,23,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,uber_eats,MX_CHH_01,Chihuahua,Centro,urban_secondary,28.632,-106.069,Combo Big Mac,157.27,34.52,14.09,193.88,29,Cupón zona,True,2026-04-01T01:51:10Z
synthetic_demo,uber_eats,MX_CHH_01,Chihuahua,Centro,urban_secondary,28.632,-106.069,Coca-Cola 600ml,158.9,13.86,16.48,189.24,31,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,uber_eats,MX_CHH_01,Chihuahua,Centro,urban_secondary,28.632,-106.069,McNuggets 10 piezas,107.9,18.0,12.16,138.06,34,Cupón zona,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_CHH_01,Chihuahua,Centro,urban_secondary,28.632,-106.069,Combo Big Mac,162.59,25.37,11.95,194.91,41,Envío gratis pedido mínimo,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_CHH_01,Chihuahua,Centro,urban_secondary,28.632,-106.069,Coca-Cola 600ml,125.39,17.88,12.16,143.43,48,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_CHH_01,Chihuahua,Centro,urban_secondary,28.632,-106.069,McNuggets 10 piezas,178.72,32.99,15.75,227.46,39,2x1 en bebidas,True,2026-04-01T01:51:10Z
synthetic_demo,rappi,MX_MXL_01,Mexicali,Centro,border_urban,32.624,-115.454,Combo Big Mac,193.55,25.99,14.6,234.14,32,Envío gratis pedido mínimo,True,2026-04-01T01:51:10Z
synthetic_demo,rappi,MX_MXL_01,Mexicali,Centro,border_urban,32.624,-115.454,Coca-Cola 600ml,148.81,42.21,10.45,201.47,38,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,rappi,MX_MXL_01,Mexicali,Centro,border_urban,32.624,-115.454,McNuggets 10 piezas,141.79,18.77,6.19,166.75,39,2x1 en bebidas,True,2026-04-01T01:51:10Z
synthetic_demo,uber_eats,MX_MXL_01,Mexicali,Centro,border_urban,32.624,-115.454,Combo Big Mac,96.98,22.81,6.97,126.76,45,Descuento primera orden,True,2026-04-01T01:51:10Z
synthetic_demo,uber_eats,MX_MXL_01,Mexicali,Centro,border_urban,32.624,-115.454,Coca-Cola 600ml,161.78,17.37,7.89,175.04,27,Ninguna visible,True,2026-04-01T01:51:10Z
synthetic_demo,uber_eats,MX_MXL_01,Mexicali,Centro,border_urban,32.624,-115.454,McNuggets 10 piezas,186.03,19.39,11.08,211.5,43,Cupón zona,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_MXL_01,Mexicali,Centro,border_urban,32.624,-115.454,Combo Big Mac,116.9,29.71,8.07,149.68,52,Envío gratis pedido mínimo,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_MXL_01,Mexicali,Centro,border_urban,32.624,-115.454,Coca-Cola 600ml,94.4,23.76,14.41,120.57,41,Envío gratis pedido mínimo,True,2026-04-01T01:51:10Z
synthetic_demo,didi_food,MX_MXL_01,Mexicali,Centro,border_urban,32.624,-115.454,McNuggets 10 piezas,174.99,21.71,10.63,202.33,38,2x1 en bebidas,True,2026-04-01T01:51:10Z
